pushup%20(5)_jpg.rf.d6893d4144dad2599f0181a71e5ed18e.jpg,202.90147,83.161,-500.7221,208.89882,74.755516,-492.0549,211.9949,74.63366,-492.04156,214.77873,74.49078,-492.12726,198.82529,74.09929,-493.37708,195.17635,73.484535,-493.4879,191.94652,72.79891,-493.52615,220.14655,74.54547,-401.1567,187.60152,71.59622,-409.13394,208.10258,91.492294,-463.89908,195.87456,90.3235,-466.06653,241.14856,117.14953,-311.2796,163.26306,109.3939,-350.11646,239.94806,194.0014,-303.67496,150.10834,197.1259,-357.70227,248.12115,265.9982,-354.59833,137.382,269.3362,-391.59372,257.63373,277.61572,-384.63617,130.8547,283.3385,-429.06046,249.05708,281.1675,-406.34662,138.04178,285.6356,-441.00366,245.6243,276.33194,-365.8478,141.72702,280.74658,-399.444,213.81587,182.09456,10.453612,171.95122,185.90915,-10.719425,204.41492,186.2476,295.88684,168.86534,199.06496,233.75221,205.10655,161.6082,553.2612,177.4206,161.24489,508.9238,203.43713,157.8242,579.0716,179.35976,153.27277,537.1161,208.08646,167.45815,534.9805,176.99257,164.28163,483.72864
pushup%20(6)_jpg.rf.64340568eaeacf80c27b160c9cf0588d.jpg,196.43736,66.57196,-564.81934,201.95956,56.949,-552.69556,204.97876,56.67727,-552.6894,207.7148,56.468452,-552.7683,190.9979,57.260807,-554.6986,187.11197,57.21125,-554.7912,183.47342,57.09185,-554.8139,212.36754,56.82527,-454.4146,178.52145,57.50447,-465.34515,201.83476,74.925415,-526.38403,188.88507,75.198685,-529.3566,234.77818,108.29481,-371.82828,154.21112,101.180405,-395.57855,236.85545,190.28897,-390.2901,143.90672,188.53624,-417.13925,244.46213,262.99063,-452.3258,131.54283,261.5515,-458.33932,253.1962,276.70218,-489.0304,122.46754,276.675,-500.5189,243.13599,279.39307,-510.44812,132.4684,279.3949,-511.62857,239.25732,275.19205,-464.29852,136.72147,273.70792,-466.72174,212.16887,163.06798,4.952311,169.06897,163.9083,-5.2142286,197.14558,188.52786,287.88824,166.08957,179.99185,268.7856,202.2921,152.87921,585.8448,173.27164,146.20084,546.87445,201.87177,145.58948,615.71643,175.43816,139.81635,574.7235,199.82689,158.88498,574.65875,171.68562,148.79268,520.08057
pushup%20(7)_jpg.rf.a98aa8a6435d3dc400c2d47c7294fd32.jpg,193.047,64.916626,-559.24316,198.42923,53.815567,-547.03076,201.51251,53.311348,-547.0322,204.45613,52.91327,-547.10077,186.61632,54.59902,-547.5101,182.51288,54.76696,-547.6096,179.35231,54.982395,-547.6303,209.26837,54.12613,-446.9383,174.27795,56.91761,-451.67603,199.1937,75.18884,-520.25854,185.78656,75.84999,-521.57196,234.24045,109.516884,-369.45288,151.11618,102.8206,-370.3001,239.46895,192.04562,-374.75894,143.32166,180.78062,-367.72363,247.32668,266.37314,-415.35922,131.21376,259.12595,-405.3737,253.53893,279.72052,-451.08246,120.562996,274.4723,-442.79678,241.97043,282.9719,-470.33124,130.5286,278.34396,-458.75577,238.56773,278.1796,-425.60464,135.7131,272.3386,-415.3345,216.24307,166.80176,-3.3586621,171.68248,168.36977,3.150146,211.68665,195.98471,272.66696,170.40518,185.13133,276.17215,210.84026,159.85608,562.7511,179.52194,160.4707,542.57306,210.26767,151.42842,592.61444,181.78395,155.18231,569.6851,210.27817,168.95444,552.6767,181.23961,167.35968,516.68195
pushup%20(8)_jpg.rf.faebadee66a45b2775c836fce177798d.jpg,204.5131,81.015434,-600.6685,209.8098,70.112915,-589.00055,212.41702,69.48371,-589.0092,214.82762,68.86917,-589.081,199.83893,70.484985,-589.61865,195.42816,69.90136,-589.6877,191.51299,69.07032,-589.70215,217.99475,66.65121,-488.18945,184.94531,66.89962,-493.3942,208.6926,88.12949,-560.37415,196.56248,87.99885,-561.8008,240.82841,111.964905,-407.56082,153.17639,109.26812,-399.22256,245.8189,198.08041,-426.76053,153.72716,189.152,-405.49625,255.21878,270.22604,-478.43347,141.81659,257.88013,-443.7909,261.37088,284.32828,-518.23944,134.14784,270.67868,-482.58328,253.65594,288.05356,-536.1111,141.40817,275.57492,-497.23145,250.70758,282.3035,-488.8698,146.30507,270.1783,-453.21875,225.39249,163.45023,-6.099489,184.09695,165.77219,5.914312,216.04866,198.11415,282.4378,189.46297,185.49083,287.24573,224.27502,162.25719,592.55145,200.0246,152.43324,591.2573,224.33499,155.98195,623.1457,202.83556,147.1091,621.6246,224.14053,171.80339,568.39355,200.85182,155.42648,563.19305
pushup%20(83)_jpg.rf.6d7da31691403d78fc7bb364a394fc4c.jpg,311.7296,61.071075,-96.31052,311.61087,50.45349,-87.05164,311.11194,49.48855,-87.096146,310.43015,48.419685,-87.150955,310.37177,50.737938,-114.208305,309.23276,50.080925,-114.24841,307.99188,49.296085,-114.33499,300.00122,45.30806,-42.34093,298.18073,46.4122,-164.97966,305.19037,65.93254,-76.38664,303.88754,65.56479,-111.56937,265.27487,73.271065,42.44115,263.96762,72.22523,-220.21317,247.05411,143.19548,60.327606,245.63486,156.98814,-240.93161,255.55779,210.36981,35.11199,247.63298,233.14034,-212.9878,258.7211,214.31966,41.9118,249.96254,245.97574,-236.92578,261.0511,214.18562,18.39781,255.67993,249.36795,-223.08719,256.70975,218.18307,23.646538,253.791,244.10155,-207.319,186.85484,152.39423,77.84222,179.92044,151.99315,-77.907814,115.355286,188.65012,132.70285,92.19011,186.36334,-54.245075,35.384167,169.2692,222.05309,10.975953,169.70415,21.939999,19.968548,161.28632,229.85307,-0.16565895,165.3512,28.232658,16.511766,184.57191,204.83199,-4.523672,187.70499,-21.079845
pushup%20(84)_jpg.rf.409566fb7445dae7d6fe301359e6fa6d.jpg,315.95828,53.652374,-78.92731,316.7259,43.009933,-71.32784,316.5603,42.314884,-71.37858,316.16248,41.410038,-71.4432,314.54938,42.025295,-94.85433,313.14246,40.91486,-94.886665,311.5866,39.708084,-94.95928,306.0883,37.512985,-31.339312,301.32697,36.227116,-137.77379,310.34106,57.877296,-61.080414,307.8131,56.576008,-91.5842,270.30487,62.31938,41.34864,268.54327,59.661682,-185.93994,253.87169,127.91834,61.346504,247.80988,140.30496,-199.21695,257.22974,190.605,41.46822,259.69138,214.34094,-170.52043,265.18024,200.42644,45.00778,260.01602,229.18193,-191.1724,265.09305,202.84627,23.376947,261.38123,233.60768,-180.49428,261.47568,199.7015,30.861258,258.80408,228.54404,-165.90793,189.73927,141.15039,63.7009,180.51582,136.65796,-63.728096,112.54511,178.25247,94.029015,92.756134,173.2822,-60.459503,28.742237,152.58904,153.89479,3.807788,150.12642,-1.7408506,19.57813,143.60443,158.75471,-5.72116,144.40761,2.8758903,13.170978,166.61636,135.04083,-7.8566875,165.08505,-40.702404
pushup%20(85)_jpg.rf.b3391c38698b07a7fc74aafa336070b2.jpg,322.29694,47.53728,-93.82297,323.56003,37.433678,-85.69816,323.19824,36.778873,-85.76418,322.55966,35.886765,-85.83929,321.33652,36.31721,-108.28006,319.57733,35.063423,-108.30399,317.55035,33.671986,-108.34757,310.84988,30.704878,-48.09918,305.0802,28.841072,-150.47261,315.14987,52.59042,-77.25093,312.68433,51.124836,-106.519165,275.50607,58.85682,22.253681,270.68463,53.78246,-200.31311,253.97763,128.14705,38.982502,251.8439,142.1351,-213.20793,257.46967,202.87025,34.507656,253.28458,217.85258,-186.39183,263.38486,208.94485,42.28854,257.99786,230.35196,-206.76416,263.29767,221.65182,20.504934,263.6627,233.51762,-196.63936,258.34222,216.95306,24.384369,259.2632,228.20221,-182.31458,188.682,142.84221,61.026733,179.86627,140.16583,-61.03795,113.223816,179.07457,113.48467,93.76553,172.4626,-54.200478,35.258442,143.41632,181.30226,15.992771,149.01,34.7001,23.08841,139.57124,187.934,10.118449,138.96025,43.759148,16.35729,156.37547,177.70702,-1.1844206,150.9013,21.07063
pushup%20(86)_jpg.rf.d20e5ae9a6a5fbb90a3dcb60781f84b8.jpg,314.66202,76.66532,-148.54765,314.84543,66.590485,-140.08786,314.42447,66.05911,-140.1137,313.7998,65.45552,-140.17773,313.37158,66.715034,-166.34889,312.1267,66.28861,-166.39784,310.71426,65.80703,-166.45547,303.3047,64.24484,-88.37156,300.8659,64.70174,-207.2636,309.48706,82.14239,-125.87994,307.52762,81.59384,-159.9943,285.38586,97.258644,-9.52546,264.6136,96.21619,-238.01437,288.38547,154.6048,31.148197,248.78206,171.35849,-246.90527,304.08987,214.03528,-2.0433033,250.32181,257.42517,-239.16136,313.0588,223.01613,-5.986108,253.77072,268.07233,-270.06055,312.1363,223.82689,-33.0914,259.90604,267.53137,-262.27118,308.58514,221.97635,-14.697169,258.8267,263.25323,-236.41267,197.80226,175.76212,61.706062,179.48677,167.61366,-61.74027,121.32144,203.99313,127.1768,99.82258,203.5614,-19.841877,39.697834,194.8099,229.17998,16.161072,191.53072,80.07376,20.548603,183.91212,238.91339,10.333426,195.79411,88.34772,28.177158,220.1262,215.54825,17.483677,228.7247,40.990505
pushup%20(87)_jpg.rf.568080ed161d3e8ced36a2dddd7bc716.jpg,328.99353,61.089745,-101.124214,330.2516,53.419933,-94.57248,329.742,52.662,-94.59995,329.0907,51.733875,-94.63963,329.6999,52.99939,-117.722916,328.84674,52.0316,-117.74301,327.8417,50.96677,-117.78774,319.74316,45.64395,-54.301533,319.02377,46.838154,-160.30328,322.98923,64.39692,-82.77159,322.0381,63.562336,-113.20834,278.57025,57.65241,24.618519,286.6749,74.930954,-201.01662,259.7864,112.5058,55.26381,262.92972,148.3456,-225.123,264.35022,154.46461,42.784313,270.10025,227.14497,-207.97406,268.83047,156.28732,48.115063,265.38065,246.3652,-233.33124,274.2819,159.5445,27.309452,278.63214,241.95604,-217.41278,271.77133,161.03084,33.80688,275.98862,236.14163,-202.24876,198.0409,130.68687,69.463905,194.8776,142.69402,-69.50872,126.882286,154.54594,169.05293,110.25062,176.56686,-48.656097,51.552315,150.56393,278.43347,26.335533,173.24062,2.040532,42.966156,139.07684,288.02612,8.895558,165.33018,4.9926,43.694923,173.3103,270.6895,27.800762,202.645,-46.813046
pushup%20(88)_jpg.rf.f4e9e1595a6db33241aeade2163b97b4.jpg,322.18164,82.01428,-84.08101,323.26886,73.41543,-74.96066,322.86133,72.783936,-74.99001,322.38104,72.02677,-75.02055,322.38437,72.998795,-99.562805,321.43332,72.19344,-99.56872,320.44904,71.29513,-99.620575,313.246,67.11377,-30.091803,311.76434,67.87967,-141.31934,316.07614,86.69898,-64.49022,314.98752,86.10795,-96.48003,273.0376,81.5468,51.176464,281.4569,94.84274,-195.21446,265.65186,132.3926,81.53469,261.2059,163.19298,-225.48534,283.6369,171.01251,72.07696,263.1532,241.01468,-207.84332,296.44592,174.94244,83.134514,263.7297,255.10953,-230.46538,303.18875,173.47296,62.8318,270.18256,256.6163,-214.36754,294.98102,172.05489,63.09241,268.22214,250.77835,-201.38222,200.17615,163.14198,72.35599,190.61467,169.52509,-72.4322,129.04138,196.1167,158.98483,110.54473,204.13087,-54.963177,45.965958,186.62302,244.29567,24.686903,207.06767,9.707433,39.8051,175.7108,251.93257,8.862729,198.24533,14.586739,42.619244,202.06316,240.00262,27.48493,236.98701,-23.088238
pushup%20(89)_jpg.rf.dea2b2bfabadca8323909cbe7372ae06.jpg,318.1492,78.18557,-71.469536,317.96063,67.239746,-62.079998,317.4393,66.18997,-62.118603,316.73355,65.137566,-62.153057,317.2881,67.508575,-87.12614,316.4391,66.70425,-87.14703,315.44156,65.868225,-87.220055,307.3375,62.161655,-16.296902,306.90884,63.88647,-129.1562,312.28903,82.49979,-51.439198,311.41098,82.42244,-83.92741,266.25046,80.06995,66.014854,275.78232,96.81351,-183.34201,249.57394,136.47029,88.170845,253.59882,162.83992,-213.03122,249.64516,174.78723,70.86169,252.34865,235.66339,-197.56715,254.41438,180.43034,82.60775,253.43588,249.44246,-219.44327,262.29623,182.40994,63.06949,258.5397,249.60191,-202.18652,260.9951,183.26828,62.205494,256.1744,243.91908,-190.71617,188.51508,157.1829,73.43183,185.40436,170.73598,-73.40332,121.75939,188.92995,150.31573,108.592514,206.17786,-56.857456,49.178753,182.66281,234.33163,26.176456,208.54793,7.0279217,32.6985,177.26796,241.66515,9.179604,201.92863,12.0032425,43.208817,202.63257,226.82619,28.50477,239.10674,-30.406038
pushup%20(9)_jpg.rf.23efbd02913305e080a9c8a336bd1685.jpg,212.29971,120.70616,-546.44727,216.7161,112.90294,-544.03925,219.5567,112.024826,-544.04614,222.27478,111.02755,-544.1174,208.44374,112.68098,-543.0889,205.7252,111.63359,-543.1501,203.14594,110.49105,-543.1878,227.01233,103.42555,-462.8861,198.1528,101.625534,-460.25278,217.07005,123.187996,-510.36047,207.5265,122.89805,-509.63144,253.5745,122.02004,-377.58667,176.98662,121.695915,-358.89194,259.72873,206.86057,-384.2586,173.68759,193.20825,-351.41525,269.86713,276.52725,-433.8451,160.21875,262.29877,-387.06583,276.05426,289.7139,-474.14978,152.70879,277.73615,-422.75702,267.49124,292.84058,-490.4888,159.26471,278.51413,-440.84647,264.38574,286.3206,-443.73434,163.81516,273.59598,-397.58215,242.05632,168.31587,-6.8642473,203.63867,164.88809,6.745709,239.46223,195.3624,259.13358,206.47156,187.72533,268.59586,240.12447,163.60638,549.38654,210.40703,172.94357,547.74255,238.3446,156.27434,578.4927,210.81804,168.7467,576.1218,241.41211,171.89912,531.8946,213.31465,182.15302,523.5334
pushup%20(90)_jpg.rf.c65b5af0a5148d9deca8e0792e0a9a82.jpg,318.13208,91.0298,-76.77155,318.0395,82.46754,-68.406,317.42743,81.549,-68.43806,316.59656,80.45347,-68.469604,317.36853,82.84617,-93.31198,316.4326,82.32138,-93.31461,315.3531,81.703545,-93.37885,306.07248,76.450165,-24.061424,306.28757,79.465,-137.04756,311.8975,95.58895,-56.9372,310.97565,95.66766,-89.45697,263.72177,88.78112,58.79628,273.7395,113.30975,-186.72075,249.64107,144.3128,87.98946,256.82214,177.07907,-221.39256,256.25415,185.64752,73.9541,258.0666,252.27882,-211.34668,261.51953,184.64091,84.43759,258.19687,273.65802,-235.97372,267.8045,188.05508,64.46875,262.33917,267.5194,-218.41403,266.1637,189.59804,65.29984,259.38596,259.46518,-204.67584,184.42807,166.02301,71.943954,186.06647,186.3181,-72.002045,112.806046,189.88008,180.66147,111.415405,218.58801,-45.563385,51.41531,191.37993,292.6212,31.125732,225.02623,16.041292,38.506012,183.14302,302.35397,14.612181,220.7522,20.382317,42.998306,207.204,285.54745,33.63893,253.09756,-28.13662
